Origin,Name,Job Rank,Ability Type,Specific Ability Type,Size,Type,Memory,Tags,Action,Range,Damage,Text,Rarity,HP,Recoveries,Dodge,Speed,Memory Increase,Stresscap,A-Def,MP,Armor,Save Target,Scope,Size
Basic,Battering Ram,,Support,Support,Heavy,,,,,,,"You receive the following benefits:
- Whenever you push or slide another character, you can move them +2 spaces.
- You gain +2 SAVE TARGET.
- As a minor action, you can either push an adjacent character 1 space or deal [10 Piercing {Physical}] to an adjacent piece of cover.",,0,0,0,0,0,0,0,0,0,2,0,0
Basic,Block,,Skill,Skill,,,1,-,Reaction (1/round),,-,"Trigger: You are hit by an attack.
Effect: You gain +1 DODGE against the attack and can spend any amount of FOCUS,   gaining an additional +1 DODGE for each. If this raises your DODGE above the result of the attack roll, it misses.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Bolster Aether,,Skill,Skill,,,1,,Reaction (1/round),,,"Trigger: You are hit by an attack.
Effect: You gain +1 A-DEF against the attack and can spend any amount of FOCUS,   gaining an additional +1 A-DEF for each. If this raises your A-DEF above the result of the attack roll, it misses.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Caltrops,,Support,Support,Light,,,"Consumable 3, Thrown 5",Minor Action,,,"You can expend a charge for one of the following effects:
- Nails (Thrown 5): On Hit: The target takes [1 Piercing {Physical}] for every space they move during their next turn.
- Spikes (Trap): When triggered, this Trap creates a [{Blast} 1] zone centered on itself that lasts until the end of this phase in the next round. Characters that start their turn in the zone or enter it for the first time in a turn take [1d6 Piercing {Physical}].",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Climbing Gear,,Support,Support,Light,,,-,-,,,"Climbing costs half as much movement as normal. When you climb, you can bring a willing adjacent ally with you as long as there is enough space for both of you to stand in separate spaces.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Endurance,,Skill,Skill,,,1,Unique,-,,-,+2 HP,,2,0,0,0,0,0,0,0,0,0,0,0
Basic,Explosive Materials,,Support,Support,Main,,,"Consumable 3, Thrown 5, Trap",Minor Action,,,"When you equip this item, choose either {Physical}, {Astral}, {Lunar}, or {Force}. This determines the damage it deals.
Expend a charge for one of the following effects:
- Explosive Bomb (Thrown 5): Center a [{Blast} 1] AOE on the target space. All characters in the AOE must make an AGILITY save. Failure: They take [1d6 damage]. Success: They take half damage.
- Explosive Trap (Trap): When triggered, this Trap creates a [{Burst} 1] AOE. All characters in the area take [6 damage].",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Glancing Blow,,Skill,Skill,,,1,Focus X,-,,-,"1/turn when you would take {Physical}, {Force}, {Astral}, or {Lunar} after {Armor} and resistances, you can reduce the amount by -1 for every point of FOCUS you spend. You can't use this ability if you are unable to take reactions.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Healing Potion,,Support,Support,Light,,,Consumable 2,Minor Action,,,Spend a RECOVERY and regain all {HP}.,,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Lore Book,,Support,Support,Light,,,Mana 1,Minor Action,,,"Choose a character in the scene. You can (3) SEARCH them, but only to learn their ability scores, attributes, and abilities.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Mana Potion,,Support,Support,Light,,,Consumable 2,Minor Action,,,You regain all MP.,,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Poison,,Support,Support,Light,,,Consumable 2,-,,,"You can expend a charge when you hit with a weapon. The target must make a BULK save. Failure: They take [2 {Stress}], are DAZED until the end of their next turn, and become MARKED.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Power Attack,,Skill,Skill,,,2,,Minor Action,,,"You receive +1 {Difficulty} on your next melee attack before the start of your next turn, but it deals +3 bonus damage on a hit.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Resistance Enchantment,,Support,Support,Main,,,Enchantment,,,,"You may use one of the following enchantments at a time:
- Any Armor: You gain resistance to {Physical}, {Astral}, {Lunar}, or {Force}, chosen when you apply this Enchantment.
- Any Weapon, Skill Attack, or Spell Attack: This weapon or technique ignores one type of resistance - {Physical}, {Astral}, {Lunar}, or {Force} - chosen when you apply this Enchantment.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Resistance Potion,,Support,Support,Light,,,Consumable 2,Minor Action,,,"You gain resistance to {Physical}, {Astral}, {Lunar}, and {Force} damage until the end of your next turn.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Resolve,,Skill,Skill,,,1,Focus X,,,,"1/turn when you make a save, you can gain +1 to the result for each point of FOCUS spent. You can't use this ability if you are unable to take reactions.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Shield,,Support,Support,Light,,,-,-,,,"You gain the Shield Block reaction. If you meet the trigger condition of Shield Block while using INTERPOSE, you can automatically use its effect as part of that INTERPOSE reaction.
Shield Block	Action
Reaction (1/round)
Trigger: You would take {Physical}, {Astral}, {Lunar}, or {Force} or you would take that damage as part of INTERPOSE.    
Effect: You can take [2 {Stress}] to gain resistance to that damage.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Shield Bash,,Skill,Skill,,,1,,,,,"When you INTERPOSE and end the movement next to the attacker, you can push them 1 space after the attack.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,"Shield, Tower",,Support,Support,Main,,,-,-,,,"Allies gain the benefits of cover from you as if you were a piece of hard cover.
You gain the Shield Block reaction. If you meet the trigger condition of Shield Block while using INTERPOSE, you can automatically use its effect as part of that INTERPOSE reaction.
Shield Block	Action
Reaction (1/round)
Trigger: You would take {Physical}, {Astral}, {Lunar}, or {Force} or you would take that damage as part of INTERPOSE.
Effect: You can take [2 {Stress}] to gain resistance to that damage.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Smoke Charges,,Support,Support,Light,,,"Consumable 3, Thrown 5, Trap",Minor Action,,,"Expend a charge for one of the following effects:
- Smoke Bomb (Thrown 5): Center a [{Blast} 2] zone on the target space that lasts until the end of your next turn. Characters fully within the zone gain soft cover.
- Smokestick (Trap): When triggered, this Trap creates a [{Burst} 3] zone that lasts until the end of this phase in the next round. Characters fully within the zone gain soft cover.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Stoneskin Potion,,Support,Support,Main,,,Consumable 3,Minor Action,,,You gain 1d3+2 FOCUS.,,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Sunrod,,Support,Support,Light,,,"Consumable 3, Thrown 5",Minor Action,,,"You ignore the penalties of low visibility (p. XX) while this item is equipped, even if it has no charges.
Expend a charge for the following effect:
- Flash Bomb (Thrown 5): All characters in a [{Blast} 1] AOE centered on the target space must make a BULK save. Failure: They are BLINDED until the end of their next turn.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Supply Convoy,,Support,Support,Heavy,,,Limited 4,,,,"You receive -1 SPEED while this item has charges.
As a minor action, you or an adjacent ally can expend a charge to do one of the following:
- Regain all MP.
- Regain all {HP}.
- Clear all {Stress}.
- Repair one destroyed piece of equipment or technique.",,0,0,0,-1,0,0,0,0,0,0,0,0
Basic,"Support Training, Basic",,Skill,Skill,,,2,Unique,-,,-,You can equip one MAIN support item in a LIGHT slot.,,0,0,0,0,0,0,0,0,0,0,0,0
Basic,"Support Training, Heavy",,Skill,Skill,,,3,Unique,-,,-,You can equip one HEAVY support item in a MAIN slot.,,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Thieves Tools,,Support,Support,Light,,,-,-,,,"You receive the following benefits:
- You can automatically open locks as a free action.
- You can attempt to disable HIDDEN Traps.
- You gain +1 {Accuracy} on checks to disarm Traps and saves triggered by Traps.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Two Weapon Fighting,,Skill,Skill,,,2,Unique,-,,-,"1/round immediately after you {3} VOLLEY or {5} FIGHT with a LIGHT weapon, you can attack with a different LIGHT weapon as a free action. The extra attack can't include a weapon used as part of the original action, and doesn't trigger additional linked  attacks.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,"Weapon Training, Basic",,Skill,Skill,,,3,-,-,,-,"You can equip a single MAIN weapon in a LIGHT slot, or to occupy both weapons in a LIGHT=LIGHT slot.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,"Weapon Training, Heavy",,Skill,Skill,,,4,-,-,,-,"You can equip a single HEAVY weapon in a MAIN slot, or to occupy both weapons in a MAIN=LIGHT slot.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Whetstone,,Support,Support,Light,,,Consumable 2,-,,,"When you hit with a weapon, you can expend a charge to deal its maximum damage. Bonus damage and other effects are rolled normally.",,0,0,0,0,0,0,0,0,0,0,0,0
Basic,Wire Charges,,Support,Support,Light,,,"Consumable 3, Thrown 5, Trap",Minor Action,,,"Expend a charge for one of the following effects:
- Wire Knot (Thrown 5): Target a character within {Range}. On a hit, they must make an AGILITY save. Failure: They are IMMOBILIZED until the end of their next turn.
- Wire Trap (Trap): When triggered, all characters in a [{Burst} 1] AOE must make an AGILITY save. Failure: They are IMMOBILIZED until the end of their next turn.",,0,0,0,0,0,0,0,0,0,0,0,0
Berserker,Rageblade,3,Weapon,Melee Weapon,Heavy,Blade,-,"Inaccurate, Reliable 5, Slow",(7) Full Attack,Reach 2,4d6+3 Physical,"While BLOODIED, your attacks with this weapon are not Inaccurate.",,0,0,0,0,0,0,0,0,0,0,0,0
Berserker,Bloodrage Armor,2,Support,Support,Light,,,Armor,-,,,"While BLOODIED, you gain +2 armor.",,0,0,0,0,0,0,0,0,0,0,0,0
Berserker,Brutal Critical,3,Skill,Skill,,,2,Unique,-,,-,You deal +1d6 bonus damage on critical hits.,,0,0,0,0,0,0,0,0,0,0,0,0
Berserker,Charge,1,Skill,Skill,,,2,"Stressful 1, Unique",(7) Full Attack,,-,"You move up to your SPEED in a straight line. As long as you move at least 3 spaces, you can {5} FIGHT or {5} SHOVE as a free action at the end of the movement.",,0,0,0,0,0,0,0,0,0,0,0,0
Berserker,Cut Through,2,Skill,Skill,,,3,Stressful 1,-,,-,"1/round when you defeat a character or make them BLOODIED, you can immediately shift up to your SPEED. In doing so, you can move through the spaces of enemies, dealing [2 {Physical}] to every enemy through which you move. Each enemy can take this damage 1/turn. When you end this movement, all adjacent enemies become MARKED.",,0,0,0,0,0,0,0,0,0,0,0,0
Berserker,Endless Endurance,0,Trait,Job Trait,,,,,,,,Removing a Wound or Overstress during a Short Rest only costs you 1 Recovery.,,,,,,,,,,,,,
Berserker,Primal Strike,0,Limit Break,Limit Break,,,,,Special,,,"When you hit with a melee attack, you can activate this limit break. All of the attack's damage dice, including bonus damage and extra sources of damage, are treated as if they had rolled their maximum values once.",,,,,,,,,,,,,
Berserker,Reckless,0,Trait,Job Trait,,,,,,,,"1/round, you may deal +1d6 bonus damage on a hit with a melee attack. If you do so, attacks against you gain +1 {Accuracy} until the end of your next turn.",,,,,,,,,,,,,
Berserker,Relentless,0,Trait,Job Trait,,,,,,,,"1/round when you critically hit, you can make an additional attack with the same ability.",,,,,,,,,,,,,
Berserker,Victory Rush,1,Skill,Skill,,,1,Unique,-,,-,"When you defeat an enemy or give them a Wound, you gain TEMP {HP} equal to GRIT+2.",,0,0,0,0,0,0,0,0,0,0,0,0
Brawler,Fisticuffs,,Talent,Rank 2,,,,,,,,"Your improvised weapon attacks deal [1d6 {Physical}], and gain [{Reach} 1], which allows them to be used with OPPORTUNITY ATTACKS.
Additionally, when you critically hit with an improvised weapon attack, choose one:
- The target is DAZED until the end of their next turn.
- You can automatically succeed on a {5} SHOVE against the target.",,,,,,,,,,,,,
Brawler,Quick Hands,,Talent,Rank 1,,,,,,,,"You can take [1 {Stress}] to {5} GRAPPLE or {5} SHOVE as a minor action.
Additionally, you gain +1 {Accuracy} on attacks against targets GRAPPLED by you.
",,,,,,,,,,,,,
Brawler,Submission,,Talent,Rank 3,,,,,,,,"You gain the Submission action.
Submission
Action
{2} Channel
On Channel: A character GRAPPLED by you becomes DAZED until after you release this ability, and receives +1 {Difficulty} on checks to break the GRAPPLE. This effect ends and the ability is cancelled if the target ceases to be GRAPPLED by you.
On Release : The target takes [2d6+3 {Physical}] and must succeed on a BULK save or be DISARMED and SILENCED until the end of their next turn.         
",,,,,,,,,,,,,
Breaker,Dazing Blows,,Talent,Rank 1,,,,,,,,"1/round when you hit a character with a club, they must make a BULK save. Failure: They are DAZED until the end of their next turn.",,,,,,,,,,,,,
Breaker,Ring the Bell,,Talent,Rank 3,,,,,,,,"You gain the Ring the Bell action. 
Ring the Bell	Action

{2} Channel
On Release:  You make a melee attack with any club, even a Slow one:
- On Hit: The weapon hits as normal, and the target is STUNNED until the end of their next turn. 
- On Miss: The weapon still hits as normal, but doesn't trigger any on-hit effects (e.g., Push, Pull, etc).",,,,,,,,,,,,,
Breaker,Sunder Armor,,Talent,Rank 2,,,,,,,,"When you critically hit with a club, the target is SUNDERED until the end of their next turn and they receive -1 {ARMOR} (to a minimum of 0) for the rest of the scene.",,,,,,,,,,,,,
Bulwark,Earthen Shields,0,Trait,Job Trait,,,,,,,,"You can equip one support item with “Shield” in the name for free, and it gains the Unbreakable tag while equipped in this way. You also gain the Bulwark Shield Block reaction
 Bulwark Shield Block | Action
 Reaction (1/round)
 Trigger: You or an ally within SCOPE would take Physical, Astral, Lunar, or Force.
 Effect: You take [2 Stress] and either gain resistance to that damage or grant that ally resistance to the damage.",,0,0,0,0,0,0,0,0,0,0,0,0
Bulwark,Living Wall,0,Trait,Job Trait,,,,,,,,"Allies within [Range 2] of you gain soft cover.
If an enemy attack would pass through one of your spaces (excluding Arcing, Homing, or Indirect attacks), it instead must include you as one of the targets.
You can't ever have less than SPEED 4.",,0,0,0,0,0,0,0,0,0,0,0,0
Bulwark,Unmovable and Unbreakable,0,Trait,Job Trait,,,,,,,,"You gain 2 FOCUS when you start your turn IMMOBILIZED. While IMMOBILIZED, you are immune to all forced movement and have resistance to Physical, Astral, Lunar, and Force, but can't draw line of sight beyond your SCOPE.
Additionally, you gain the following additional actions.
- Minor Action or as part of Interpose: You IMMOBILIZE yourself.
- Minor Action: You clear IMMOBILIZED.",,0,0,0,0,0,0,0,0,0,0,0,0
Bulwark,Walls of Hope,0,Limit Break,Limit Break,,,,,(1) Defend,,,You gain 10 FOCUS and you can create walls in up to 10 free spaces. These walls must be adjacent to you or another section of wall created with this ability. These walls count as SIZE 3 hard cover with 20 HP each.,,0,0,0,0,0,0,0,0,0,0,0,0
Cambion,Bloodhunter,,Trait,Ancestry Trait,,,,,,,,You gain +1 {Accuracy} on attacks against BLOODIED characters.,,0,0,0,0,0,0,0,0,0,0,0,1
Cambion,Fiendish Wings,,Trait,Ancestry Trait,,,,,,,,You have flight.,,0,0,0,0,0,0,0,0,0,0,0,1
Cambion,Infernal Resistance,,Trait,Ancestry Trait,,,,,,,,You gain either {Astral} or {Lunar} resistance.,,0,0,0,0,0,0,0,0,0,0,0,1
Cambion,Wrath,,Trait,Ancestry Trait,,,,,,,,You gain +1 {Accuracy} on attacks against any characters that have hit or damaged you since the end of your last turn.,,0,0,0,0,0,0,0,0,0,0,0,1
Canine,Bonds of Friendship,,Trait,Ancestry Trait,,,,,,,,"1/round when you end an Interpose movement
adjacent to the targeted ally, they can shift up to 2
spaces as long as they aren't Immobilized, Slowed,
or Stunned.",,0,0,0,0,0,0,0,0,0,0,0,2
Canine,Leader of the Pack,,Trait,Ancestry Trait,,,,,Reaction (1/round),Range = Scope,,"Trigger: An ally within Range would use the Reroll Table.
 Effect: You can use one of your Reroll Table options on their behalf, giving them the reroll but suffering the chosen effects yourself.",,0,0,0,0,0,0,0,0,0,0,0,2
Canine,Pack Tactics,,Trait,Ancestry Trait,,,,,,,,"1/round, you gain +1 Accuracy on a melee attack roll if the target is adjacent to one of your allies.",,0,0,0,0,0,0,0,0,0,0,0,2
Canine,Powerful Bite,,Trait,Ancestry Trait,,,,,,,,"You gain the Canine Jaws weapon, which is equipped for free.
 Canine Jaws Melee Weapon
 Main Club | Accurate, Innate, Unique
 {5} Fight
 [Reach 1] | [1d6+1 Physical]
 You can attack with this weapon while DISARMED.",,0,0,0,0,0,0,0,0,0,0,0,2
Chronomancer,Haste,2,Spell,Spell,,,2,Mana 2,(2) Channel,[Range = Scope],-,"On Release: An ally within Range gains the following benefits:
- They may {4} RUSH 1/turn as a free action.
- They make take their turn during PHASE {1} BOLSTER, and all actions (except for {6} RELEASE) are available during that phase.
This lasts for the rest of the scene or until you either use this spell again or they gain a Wound or Overstress.",,0,0,0,0,0,0,0,0,0,0,0,0
Chronomancer,Rewind,3,Spell,Spell,,,2,Mana 2,(2) Channel,[Range = Scope],-,"On Release:  Place a marker in one space  occupied by a character in Range. Each character can only have one marker at a time, and the marker doesn't move with the character. 
Gain the Rewind reaction:   
Rewind 	Action
Reaction
Trigger: A character with a Rewind marker either takes damage, takes {Stress} caused by another character, or starts their turn.
Effect: Negate any damage or {Stress} taken and teleport them back to the marker or the closest free spaces, then remove the marker. This counts as forced movement. If they are unwilling, they can make a MAGIC save. Success : They resist this effect and remove the marker.",,0,0,0,0,0,0,0,0,0,0,0,0
